K,n,block_time,dense_time,max_residual
3,100,0.0014759995852364227,0.11081410449696705,4.9848890172662694e-15
3,250,0.0038555483298841862,1.0818196670152247,4.9848890172662694e-15
3,500,0.008994072896894068,5.249139207997359,8.244790030334968e-15
3,750,0.014480381249450147,15.626632542000152,8.238620852014447e-15
3,1000,0.01968476250185631,33.05695945897605,8.244790030334968e-15
3,1500,0.03157494170591235,99.56454608298372,8.244790030334968e-15
3,2000,0.044878325005993244,229.94969520904124,8.244790030334968e-15
