K,n,block_time,dense_time
3,100,0.0021863747388124466,0.11677349917590618
3,250,0.006612207740545273,1.115802250802517
3,500,0.02780129201710224,5.626024916768074
3,750,0.08505675010383129,15.912712041288614
3,1000,0.08831712417304516,33.12562712468207
3,1500,0.19790012389421463,102.07530329376459
3,2000,0.2794362921267748,237.75899862498045
